"nume","stele","tip_camera","suprafata_camera","numar_persoane","pret","moneda","mic_dejun_inclus","rambursabil","distanta","oras","data_checkin","data_checkout","zile_sejur","data_colectare"
"Bucharest Comfort Suites Hotel",4,"
Suită
","25 m²",1,585,"RON",FALSE,FALSE,"la 0,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Bucharest Comfort Suites Hotel",4,"
Suită
","25 m²",1,741,"RON",FALSE,TRUE,"la 0,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră Queen standard 
",NA,1,1159,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră standard 
",NA,1,1261,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră King standard
",NA,1,1261,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră twin standard
",NA,1,1261,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Standard king - accesibilă persoanelor cu mobilitate redusă
",NA,1,1261,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră King Premium cu o canapea extensibilă de o persoană și vedere la oraș
",NA,1,1466,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră twin premium cu o canapea extensibilă și vedere la oraș
",NA,1,1466,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Cameră Premium
",NA,1,1466,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Suită King
",NA,1,1671,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Holiday Inn Bucharest - Times, an IHG Hotel
",4,"
Suită King cu 1 dormitor
",NA,1,1877,"RON",TRUE,TRUE,"la 2,9 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Studio (1 - 2 adulți)
","35 m²",1,380,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Cameră twin
","17 m²",1,380,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Cameră dublă
","18 m²",1,390,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament standard 
","80 m²",1,660,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament standard 
","80 m²",1,680,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament standard 
","80 m²",1,700,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament superior
","65 m²",1,670,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament superior
","65 m²",1,690,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament cu 3 dormitoare
","45 m²",1,650,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament cu 3 dormitoare
","45 m²",1,670,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,958,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1038,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1118,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1198,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1278,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1358,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1438,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1518,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Nova Residence",3,"
Apartament
","190 m²",1,1598,"RON",FALSE,FALSE,"la 7,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră dublă superioară
","20 m²",1,713,"RON",FALSE,FALSE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră dublă superioară
","20 m²",1,796,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră dublă superioară
","20 m²",1,812,"RON",TRUE,FALSE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră dublă superioară
","20 m²",1,895,"RON",TRUE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră twin superioară
","25 m²",1,759,"RON",FALSE,FALSE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră twin superioară
","25 m²",1,812,"RON",TRUE,FALSE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră twin superioară
","25 m²",1,842,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră twin superioară
","25 m²",1,895,"RON",TRUE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră Dublă Deluxe
","23 m²",1,851,"RON",FALSE,FALSE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră Dublă Deluxe
","23 m²",1,904,"RON",TRUE,FALSE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră Dublă Deluxe
","23 m²",1,934,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Venis Boutique Hotel",4,"
Cameră Dublă Deluxe
","23 m²",1,987,"RON",TRUE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Tecadra",4,"
Cameră dublă
","25 m²",1,703,"RON",TRUE,FALSE,"la 9,2 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Tecadra",4,"
Cameră dublă
","25 m²",1,782,"RON",TRUE,TRUE,"la 9,2 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Tecadra",4,"
Cameră twin
","25 m²",1,703,"RON",TRUE,FALSE,"la 9,2 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Tecadra",4,"
Cameră twin
","25 m²",1,782,"RON",TRUE,TRUE,"la 9,2 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Tecadra",4,"
Cameră single
","20 m²",1,786,"RON",TRUE,FALSE,"la 9,2 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Hotel Tecadra",4,"
Cameră single
","20 m²",1,873,"RON",TRUE,TRUE,"la 9,2 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Mansion Deluxe 
","25 m²",1,1104,"RON",FALSE,FALSE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Mansion Deluxe 
","25 m²",1,1236,"RON",FALSE,TRUE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Mansion Deluxe 
","25 m²",1,1345,"RON",TRUE,TRUE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Superior Mansion Deluxe
","30 m²",1,1262,"RON",FALSE,FALSE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Superior Mansion Deluxe
","30 m²",1,1412,"RON",FALSE,TRUE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Superior Mansion Deluxe
","30 m²",1,1521,"RON",TRUE,TRUE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Premium Mansion Deluxe
","35 m²",1,1420,"RON",FALSE,FALSE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Premium Mansion Deluxe
","35 m²",1,1588,"RON",FALSE,TRUE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
The Mansion Boutique Hotel
",4,"
Premium Mansion Deluxe
","35 m²",1,1697,"RON",TRUE,TRUE,"la 350 m de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Atrium Hotel Bucharest City Center
",4,"
Cameră dublă Economy
","18 m²",1,864,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Atrium Hotel Bucharest City Center
",4,"
Cameră dublă standard
","23 m²",1,954,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Atrium Hotel Bucharest City Center
",4,"
Cameră twin standard
","23 m²",1,1044,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Atrium Hotel Bucharest City Center
",4,"
Cameră dublă Executive
","33 m²",1,1134,"RON",TRUE,TRUE,"la 0,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră dublă
","24 m²",1,683,"RON",TRUE,FALSE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră dublă
","24 m²",1,706,"RON",TRUE,TRUE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră twin
","24 m²",1,683,"RON",TRUE,FALSE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră twin
","24 m²",1,706,"RON",TRUE,TRUE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră Dublă Premium
","35 m²",1,764,"RON",TRUE,FALSE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră Dublă Premium
","35 m²",1,790,"RON",TRUE,TRUE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră dublă Deluxe Club 
","50 m²",1,823,"RON",TRUE,FALSE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"
Ganzo Boutique Hotel
",4,"
Cameră dublă Deluxe Club 
","50 m²",1,876,"RON",TRUE,TRUE,"la 2,5 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Suter Palace Heritage Boutique Hotel",5,"
Cameră Chic deluxe 
","33 m²",1,1880,"RON",TRUE,TRUE,"la 1,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Suter Palace Heritage Boutique Hotel",5,"
Cameră Deluxe elegantă cu vedere la Parlament
","40 m²",1,2177,"RON",TRUE,TRUE,"la 1,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Suter Palace Heritage Boutique Hotel",5,"
Suită Romantic 
","58 m²",1,3266,"RON",TRUE,TRUE,"la 1,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Suter Palace Heritage Boutique Hotel",5,"
Suită Suter Signature 
","51 m²",1,3266,"RON",TRUE,TRUE,"la 1,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Suter Palace Heritage Boutique Hotel",5,"
Suită Diplomat
","58 m²",1,3760,"RON",TRUE,TRUE,"la 1,7 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Cameră dublă Deluxe Business 
","32 m²",1,684,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Cameră dublă Deluxe Business 
","32 m²",1,728,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Cameră dublă Deluxe Business 
","32 m²",1,814,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Deluxe cu 1 dormitor
","58 m²",1,961,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Deluxe cu 1 dormitor
","58 m²",1,1023,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Deluxe cu 1 dormitor
","58 m²",1,1052,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Deluxe cu 1 dormitor şi terasă
","41 m²",1,1074,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Deluxe cu 1 dormitor şi terasă
","41 m²",1,1146,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Deluxe cu 1 dormitor şi terasă
","41 m²",1,1290,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Urban cu 1 dormitor, tip loft
","92 m²",1,1156,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Urban cu 1 dormitor, tip loft
","92 m²",1,1232,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Aparthotel Blend City Center",3,"
Apartament Urban cu 1 dormitor, tip loft
","92 m²",1,1290,"RON",FALSE,TRUE,"la 2,1 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Cameră dublă cu Spa
","50 m²",1,1191,"RON",TRUE,FALSE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Cameră dublă cu Spa
","50 m²",1,1514,"RON",TRUE,TRUE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Suită cu 1 dormitor şi spa
","70 m²",1,1200,"RON",TRUE,FALSE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Suită cu 1 dormitor şi spa
","70 m²",1,1349,"RON",TRUE,TRUE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Apartament de afaceri fără spa
","93 m²",1,1206,"RON",TRUE,FALSE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Apartament de afaceri fără spa
","93 m²",1,1355,"RON",TRUE,TRUE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Apartament standard fără spa
","120 m²",1,1272,"RON",TRUE,FALSE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Apartament standard fără spa
","120 m²",1,1431,"RON",TRUE,TRUE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
"Orhideea Residence & Spa",4,"
Apartament de afaceri cu spa
","93 m²",1,1358,"RON",TRUE,FALSE,"la 3 km de centru","Bucuresti","2022-11-11","2022-11-13","2",2022-09-18
